state,category,number,date
centralus,Tennessee,"2,523",2022-06-10
centralus,Multiple States,0,2022-06-10
centralus,Other (non-CUS),2,2022-06-10
cnmi,"<tr><td align=""left""><b>Category</b></td><td align=""right"" width=""120""><b>Participants</b>
</td></tr>","Participants
",2022-06-10
cnmi,Individuals/Families,0,2022-06-10
cnmi,Childcare and Pre-Schools,0,2022-06-10
cnmi,K-12 Schools and Districts,0,2022-06-10
cnmi,Colleges and Universities,0,2022-06-10
cnmi,Local Government,0,2022-06-10
cnmi,State Government,0,2022-06-10
cnmi,Federal/National Government (Including Military),0,2022-06-10
cnmi,Businesses,0,2022-06-10
cnmi,Hotels and Other Lodgings,0,2022-06-10
cnmi,Healthcare,0,2022-06-10
cnmi,Senior Facilities/Communities,0,2022-06-10
cnmi,Disability/AFN Organizations,0,2022-06-10
cnmi,Non-Profit Organizations,0,2022-06-10
cnmi,Neighborhood Groups,0,2022-06-10
cnmi,Preparedness Organizations,0,2022-06-10
cnmi,Faith-based Organizations,0,2022-06-10
cnmi,"Museums, Libraries, Parks, etc.",0,2022-06-10
cnmi,Volunteer/Service Clubs,0,2022-06-10
cnmi,Youth Organizations,0,2022-06-10
cnmi,Animal Shelter/Service Providers,0,2022-06-10
cnmi,Agriculture/Livestock Sector,0,2022-06-10
cnmi,Volunteer Radio Groups,0,2022-06-10
cnmi,Science/Engineering Organizations,0,2022-06-10
cnmi,Media Organizations,0,2022-06-10
cnmi,Other,0,2022-06-10
colorado,"<tr><td align=""left""><b>Category</b></td><td align=""right"" width=""120""><b>Participants</b>
</td></tr>","Participants
",2022-06-10
colorado,Individuals/Families,7,2022-06-10
colorado,Childcare and Pre-Schools,0,2022-06-10
colorado,K-12 Schools and Districts,0,2022-06-10
colorado,Colleges and Universities,0,2022-06-10
colorado,Local Government,0,2022-06-10
colorado,State Government,0,2022-06-10
colorado,Federal/National Government (Including Military),0,2022-06-10
colorado,Tribes/Indigenous Peoples,0,2022-06-10
colorado,Businesses,0,2022-06-10
colorado,Hotels and Other Lodgings,0,2022-06-10
colorado,Healthcare,0,2022-06-10
colorado,Senior Facilities/Communities,0,2022-06-10
colorado,Disability/AFN Organizations,0,2022-06-10
colorado,Non-Profit Organizations,0,2022-06-10
colorado,Neighborhood Groups,0,2022-06-10
colorado,Preparedness Organizations,0,2022-06-10
colorado,Faith-based Organizations,0,2022-06-10
colorado,"Museums, Libraries, Parks, etc.",0,2022-06-10
colorado,Volunteer/Service Clubs,0,2022-06-10
colorado,Youth Organizations,0,2022-06-10
colorado,Animal Shelter/Service Providers,0,2022-06-10
colorado,Agriculture/Livestock Sector,0,2022-06-10
colorado,Volunteer Radio Groups,0,2022-06-10
colorado,Science/Engineering Organizations,0,2022-06-10
colorado,Media Organizations,0,2022-06-10
colorado,Other,0,2022-06-10
colorado,"Participation totals for each 
			area",Total,2022-06-10
colorado,Northwest,0,2022-06-10
colorado,    Eagle,0,2022-06-10
colorado,    Garfield,0,2022-06-10
colorado,    Grand,0,2022-06-10
colorado,    Jackson,0,2022-06-10
colorado,    Mesa,0,2022-06-10
colorado,    Moffat,0,2022-06-10
colorado,    Pitkin,0,2022-06-10
colorado,    Rio Blanco,0,2022-06-10
colorado,    Routt,0,2022-06-10
colorado,    Summit,0,2022-06-10
colorado,Northeast,0,2022-06-10
colorado,    Cheyenne,0,2022-06-10
colorado,    Kit Carson,0,2022-06-10
colorado,    Larimer,0,2022-06-10
colorado,    Lincoln,0,2022-06-10
colorado,    Logan,0,2022-06-10
colorado,    Morgan,0,2022-06-10
colorado,    Philips,0,2022-06-10
colorado,    Sedgwick,0,2022-06-10
colorado,    Washington,0,2022-06-10
colorado,    Weld,0,2022-06-10
colorado,    Yuma,0,2022-06-10
colorado,North Central,3,2022-06-10
colorado,    Adams,0,2022-06-10
colorado,    Arapahoe,0,2022-06-10
colorado,    Boulder,0,2022-06-10
colorado,    Broomfield,0,2022-06-10
colorado,    Clear Creek,0,2022-06-10
colorado,    Denver,0,2022-06-10
colorado,    Douglas,0,2022-06-10
colorado,    Elbert,0,2022-06-10
colorado,    Gilpin,0,2022-06-10
colorado,    Jefferson,3,2022-06-10
colorado,South Central,4,2022-06-10
colorado,    Chaffee,0,2022-06-10
colorado,    El Paso,4,2022-06-10
colorado,    Lake,0,2022-06-10
colorado,    Park,0,2022-06-10
colorado,    Teller,0,2022-06-10
colorado,West,0,2022-06-10
colorado,    Delta,0,2022-06-10
colorado,    Gunnison,0,2022-06-10
colorado,    Hinsdale,0,2022-06-10
colorado,    Montrose,0,2022-06-10
colorado,    Ouray,0,2022-06-10
colorado,    San Miguel,0,2022-06-10
colorado,Southwest,0,2022-06-10
colorado,    Archuleta,0,2022-06-10
colorado,    Dolores,0,2022-06-10
colorado,    La Plata,0,2022-06-10
colorado,    Montezuma,0,2022-06-10
colorado,    San Juan,0,2022-06-10
colorado,San Luis Valley,0,2022-06-10
colorado,    Alamosa,0,2022-06-10
colorado,    Conejos,0,2022-06-10
colorado,    Costilla,0,2022-06-10
colorado,    Mineral,0,2022-06-10
colorado,    Rio Grande,0,2022-06-10
colorado,    Saguache,0,2022-06-10
colorado,South,0,2022-06-10
colorado,    Custer,0,2022-06-10
colorado,    Fremont,0,2022-06-10
colorado,    Huerfano,0,2022-06-10
colorado,    Las Animas,0,2022-06-10
colorado,    Pueblo,0,2022-06-10
colorado,Southeast,0,2022-06-10
colorado,    Baca,0,2022-06-10
colorado,    Bent,0,2022-06-10
colorado,    Crowley,0,2022-06-10
colorado,    Kiowa,0,2022-06-10
colorado,    Otero,0,2022-06-10
colorado,    Prowers,0,2022-06-10
colorado,Multiple Counties,0,2022-06-10
colorado,Other (non-CO),0,2022-06-10
guam,"<tr><td align=""left""><b>Category</b></td><td align=""right"" width=""120""><b>Participants</b>
</td></tr>","Participants
",2022-06-10
guam,Individuals/Families,0,2022-06-10
guam,Childcare and Pre-Schools,0,2022-06-10
guam,K-12 Schools and Districts,0,2022-06-10
guam,Colleges and Universities,0,2022-06-10
guam,Local Government,0,2022-06-10
guam,Federal/National Government (Including Military),0,2022-06-10
guam,Businesses,0,2022-06-10
guam,Hotels and Other Lodgings,0,2022-06-10
guam,Healthcare,0,2022-06-10
guam,Disability/AFN Organizations,0,2022-06-10
guam,Non-Profit Organizations,0,2022-06-10
guam,Neighborhood Groups,0,2022-06-10
guam,Faith-based Organizations,0,2022-06-10
guam,"Museums, Libraries, Parks, etc.",0,2022-06-10
guam,Volunteer/Service Clubs,0,2022-06-10
guam,Youth Organizations,0,2022-06-10
guam,Media Organizations,0,2022-06-10
guam,Other,0,2022-06-10
guam,"Participation totals for each 
			area",Total,2022-06-10
guam,Northern,0,2022-06-10
guam,    Andersen Air Force Base,0,2022-06-10
guam,    Dededo,0,2022-06-10
guam,    Yigo,0,2022-06-10
guam,Central,0,2022-06-10
guam,    Agana Heights,0,2022-06-10
guam,    Asan-Maina,0,2022-06-10
guam,    Barrigada,0,2022-06-10
guam,    Chalan Pago-Ordot,0,2022-06-10
guam,    Hagatna,0,2022-06-10
guam,    Mangilao,0,2022-06-10
guam,    Mongmong-Toto-Maite,0,2022-06-10
guam,    Sinajana,0,2022-06-10
guam,    Tamuning-Tumon-Harmon,0,2022-06-10
guam,Southern,0,2022-06-10
guam,    Agat,0,2022-06-10
guam,    Inarajan,0,2022-06-10
guam,    Merizo,0,2022-06-10
guam,    Naval Station,0,2022-06-10
guam,    Piti,0,2022-06-10
guam,    Santa Rita,0,2022-06-10
guam,    Talofofo,0,2022-06-10
guam,    Umatac,0,2022-06-10
guam,    Yona,0,2022-06-10
guam,Multiple Villages,0,2022-06-10
guam,Other (non-Guam),0,2022-06-10
hawaii,"<tr><td align=""left""><b>Category</b></td><td align=""right"" width=""120""><b>Participants</b>
</td></tr>","Participants
",2022-06-10
hawaii,Individuals/Families,7,2022-06-10
hawaii,Childcare and Pre-Schools,0,2022-06-10
hawaii,K-12 Schools and Districts,800,2022-06-10
hawaii,Colleges and Universities,0,2022-06-10
hawaii,Local Government,0,2022-06-10
hawaii,State Government,80,2022-06-10
hawaii,Federal/National Government (Including Military),0,2022-06-10
hawaii,Tribes/Indigenous Peoples,0,2022-06-10
hawaii,Businesses,0,2022-06-10
hawaii,Hotels and Other Lodgings,0,2022-06-10
hawaii,Healthcare,0,2022-06-10
hawaii,Senior Facilities/Communities,15,2022-06-10
hawaii,Disability/AFN Organizations,0,2022-06-10
hawaii,Non-Profit Organizations,0,2022-06-10
hawaii,Neighborhood Groups,0,2022-06-10
hawaii,Preparedness Organizations,0,2022-06-10
hawaii,Faith-based Organizations,0,2022-06-10
hawaii,"Museums, Libraries, Parks, etc.",0,2022-06-10
hawaii,Volunteer/Service Clubs,0,2022-06-10
hawaii,Youth Organizations,0,2022-06-10
hawaii,Animal Shelter/Service Providers,0,2022-06-10
hawaii,Agriculture/Livestock Sector,0,2022-06-10
hawaii,Volunteer Radio Groups,0,2022-06-10
hawaii,Science/Engineering Organizations,0,2022-06-10
hawaii,Media Organizations,0,2022-06-10
hawaii,Other,0,2022-06-10
hawaii,"Participation totals for each 
			area",Total,2022-06-10
hawaii,Hawaii,815,2022-06-10
hawaii,Maui,0,2022-06-10
hawaii,Honolulu,87,2022-06-10
hawaii,Kauai,0,2022-06-10
hawaii,Multiple Counties,0,2022-06-10
hawaii,Other (non-HI),0,2022-06-10
idaho,"<tr><td align=""left""><b>Category</b></td><td align=""right"" width=""120""><b>Participants</b>
</td></tr>","Participants
",2022-06-10
idaho,Individuals/Families,4,2022-06-10
idaho,Childcare and Pre-Schools,0,2022-06-10
idaho,K-12 Schools and Districts,0,2022-06-10
idaho,Colleges and Universities,0,2022-06-10
idaho,Local Government,2,2022-06-10
idaho,State Government,0,2022-06-10
idaho,Federal/National Government (Including Military),0,2022-06-10
idaho,Tribes/Indigenous Peoples,0,2022-06-10
idaho,Businesses,0,2022-06-10
idaho,Hotels and Other Lodgings,0,2022-06-10
idaho,Healthcare,170,2022-06-10
idaho,Senior Facilities/Communities,0,2022-06-10
idaho,Disability/AFN Organizations,0,2022-06-10
idaho,Non-Profit Organizations,0,2022-06-10
idaho,Neighborhood Groups,0,2022-06-10
idaho,Preparedness Organizations,0,2022-06-10
idaho,Faith-based Organizations,0,2022-06-10
idaho,"Museums, Libraries, Parks, etc.",0,2022-06-10
idaho,Volunteer/Service Clubs,0,2022-06-10
idaho,Youth Organizations,0,2022-06-10
idaho,Animal Shelter/Service Providers,0,2022-06-10
idaho,Agriculture/Livestock Sector,0,2022-06-10
idaho,Volunteer Radio Groups,0,2022-06-10
idaho,Science/Engineering Organizations,0,2022-06-10
idaho,Media Organizations,0,2022-06-10
idaho,Other,0,2022-06-10
idaho,"Participation totals for each 
			area",Total,2022-06-10
idaho,Northern,0,2022-06-10
idaho,    Bonner,0,2022-06-10
idaho,    Boundary,0,2022-06-10
idaho,    Kootenai,0,2022-06-10
idaho,    Shoshone,0,2022-06-10
idaho,    Kootenai Tribe,0,2022-06-10
idaho,    Coeur d'Alene Tribe,0,2022-06-10
idaho,North Central,20,2022-06-10
idaho,    Clearwater,0,2022-06-10
idaho,    Idaho,20,2022-06-10
idaho,    Latah,0,2022-06-10
idaho,    Lewis,0,2022-06-10
idaho,    Nez Perce,0,2022-06-10
idaho,    Nez Perce Tribe,0,2022-06-10
idaho,Southwest,2,2022-06-10
idaho,    Ada,2,2022-06-10
idaho,    Adams,0,2022-06-10
idaho,    Boise,0,2022-06-10
idaho,    Canyon,0,2022-06-10
idaho,    Elmore,0,2022-06-10
idaho,    Gem,0,2022-06-10
idaho,    Owyhee,0,2022-06-10
idaho,    Payette,0,2022-06-10
idaho,    Valley,0,2022-06-10
idaho,    Washington,0,2022-06-10
idaho,    Shoshone Paiute Tribes,0,2022-06-10
idaho,Central,2,2022-06-10
idaho,    Blaine,0,2022-06-10
idaho,    Camas,0,2022-06-10
idaho,    Cassia,0,2022-06-10
idaho,    Gooding,0,2022-06-10
idaho,    Jerome,0,2022-06-10
idaho,    Lincoln,0,2022-06-10
idaho,    Minidoka,0,2022-06-10
idaho,    Twin Falls,2,2022-06-10
idaho,Southeast,150,2022-06-10
idaho,    Bannock,115,2022-06-10
idaho,    Bear Lake,0,2022-06-10
idaho,    Bingham,35,2022-06-10
idaho,    Butte,0,2022-06-10
idaho,    Caribou,0,2022-06-10
idaho,    Franklin,0,2022-06-10
idaho,    Oneida,0,2022-06-10
idaho,    Power,0,2022-06-10
idaho,    Shoshone-Bannock Tribes,0,2022-06-10
idaho,Northeast,2,2022-06-10
idaho,    Bonneville,2,2022-06-10
idaho,    Clark,0,2022-06-10
idaho,    Custer,0,2022-06-10
idaho,    Fremont,0,2022-06-10
idaho,    Jefferson,0,2022-06-10
idaho,    Lemhi,0,2022-06-10
idaho,    Madison,0,2022-06-10
idaho,    Teton,0,2022-06-10
idaho,Multiple Counties,0,2022-06-10
idaho,Other (non-ID),0,2022-06-10
montana,"<tr><td align=""left""><b>Category</b></td><td align=""right"" width=""120""><b>Participants</b>
</td></tr>","Participants
",2022-06-10
montana,Individuals/Families,2,2022-06-10
montana,Childcare and Pre-Schools,0,2022-06-10
montana,K-12 Schools and Districts,699,2022-06-10
montana,Colleges and Universities,0,2022-06-10
montana,Local Government,0,2022-06-10
montana,State Government,0,2022-06-10
montana,Federal/National Government (Including Military),0,2022-06-10
montana,Tribes/Indigenous Peoples,0,2022-06-10
montana,Businesses,0,2022-06-10
montana,Hotels and Other Lodgings,0,2022-06-10
montana,Healthcare,30,2022-06-10
montana,Senior Facilities/Communities,0,2022-06-10
montana,Disability/AFN Organizations,0,2022-06-10
montana,Non-Profit Organizations,0,2022-06-10
montana,Neighborhood Groups,0,2022-06-10
montana,Preparedness Organizations,0,2022-06-10
montana,Faith-based Organizations,0,2022-06-10
montana,"Museums, Libraries, Parks, etc.",0,2022-06-10
montana,Volunteer/Service Clubs,0,2022-06-10
montana,Youth Organizations,0,2022-06-10
montana,Animal Shelter/Service Providers,0,2022-06-10
montana,Agriculture/Livestock Sector,0,2022-06-10
montana,Volunteer Radio Groups,0,2022-06-10
montana,Science/Engineering Organizations,0,2022-06-10
montana,Media Organizations,0,2022-06-10
montana,Other,0,2022-06-10
montana,"Participation totals for each 
			area",Total,2022-06-10
montana,North Central,0,2022-06-10
montana,    Blaine,0,2022-06-10
montana,    Cascade,0,2022-06-10
montana,    Chouteau,0,2022-06-10
montana,    Glacier,0,2022-06-10
montana,    Hill,0,2022-06-10
montana,    Liberty,0,2022-06-10
montana,    Pondera,0,2022-06-10
montana,    Teton,0,2022-06-10
montana,    Toole,0,2022-06-10
montana,Northeastern,0,2022-06-10
montana,    Judith Basin,0,2022-06-10
montana,    Daniels,0,2022-06-10
montana,    Fergus,0,2022-06-10
montana,    Petroleum,0,2022-06-10
montana,    Phillips,0,2022-06-10
montana,    Roosevelt,0,2022-06-10
montana,    Sheridan,0,2022-06-10
montana,    Valley,0,2022-06-10
montana,Northwestern,701,2022-06-10
montana,    Deer Lodge,0,2022-06-10
montana,    Flathead,0,2022-06-10
montana,    Granite,0,2022-06-10
montana,    Lake,0,2022-06-10
montana,    Lincoln,0,2022-06-10
montana,    Mineral,0,2022-06-10
montana,    Missoula,677,2022-06-10
montana,    Powell,24,2022-06-10
montana,    Ravalli,0,2022-06-10
montana,    Sanders,0,2022-06-10
montana,    Silver Bow,0,2022-06-10
montana,Southwestern,30,2022-06-10
montana,    Lewis and Clark,0,2022-06-10
montana,    Beaverhead,0,2022-06-10
montana,    Broadwater,0,2022-06-10
montana,    Gallatin,30,2022-06-10
montana,    Jefferson,0,2022-06-10
montana,    Madison,0,2022-06-10
montana,    Meagher,0,2022-06-10
montana,    Park,0,2022-06-10
montana,    Sweet Grass,0,2022-06-10
montana,South Central,0,2022-06-10
montana,    Carbon,0,2022-06-10
montana,    Stillwater,0,2022-06-10
montana,    Wheatland,0,2022-06-10
montana,    Big Horn,0,2022-06-10
montana,    Golden Valley,0,2022-06-10
montana,    Musselshell,0,2022-06-10
montana,    Rosebud,0,2022-06-10
montana,    Treasure,0,2022-06-10
montana,    Yellowstone,0,2022-06-10
montana,Southeastern,0,2022-06-10
montana,    Carter,0,2022-06-10
montana,    Custer,0,2022-06-10
montana,    Dawson,0,2022-06-10
montana,    Fallon,0,2022-06-10
montana,    Garfield,0,2022-06-10
montana,    McCone,0,2022-06-10
montana,    Powder River,0,2022-06-10
montana,    Prairie,0,2022-06-10
montana,    Richland,0,2022-06-10
montana,    Wibaux,0,2022-06-10
montana,Multiple Counties,0,2022-06-10
montana,Other (non-MT),0,2022-06-10
nevada,"<tr><td align=""left""><b>Category</b></td><td align=""right"" width=""120""><b>Participants</b>
</td></tr>","Participants
",2022-06-10
nevada,Individuals/Families,9,2022-06-10
nevada,Childcare and Pre-Schools,105,2022-06-10
nevada,K-12 Schools and Districts,938,2022-06-10
nevada,Colleges and Universities,0,2022-06-10
nevada,Local Government,0,2022-06-10
nevada,State Government,0,2022-06-10
nevada,Federal/National Government (Including Military),0,2022-06-10
nevada,Tribes/Indigenous Peoples,0,2022-06-10
nevada,Businesses,100,2022-06-10
nevada,Hotels and Other Lodgings,0,2022-06-10
nevada,Healthcare,413,2022-06-10
nevada,Senior Facilities/Communities,0,2022-06-10
nevada,Disability/AFN Organizations,10,2022-06-10
nevada,Non-Profit Organizations,4,2022-06-10
nevada,Neighborhood Groups,0,2022-06-10
nevada,Preparedness Organizations,0,2022-06-10
nevada,Faith-based Organizations,0,2022-06-10
nevada,"Museums, Libraries, Parks, etc.",0,2022-06-10
nevada,Volunteer/Service Clubs,0,2022-06-10
nevada,Youth Organizations,0,2022-06-10
nevada,Animal Shelter/Service Providers,0,2022-06-10
nevada,Agriculture/Livestock Sector,0,2022-06-10
nevada,Volunteer Radio Groups,0,2022-06-10
nevada,Science/Engineering Organizations,10,2022-06-10
nevada,Media Organizations,0,2022-06-10
nevada,Other,0,2022-06-10
nevada,"Participation totals for each 
			area",Total,2022-06-10
nevada,Western,388,2022-06-10
nevada,    Carson City,3,2022-06-10
nevada,    Douglas,1,2022-06-10
nevada,    Lyon,0,2022-06-10
nevada,    Storey,0,2022-06-10
nevada,    Washoe,384,2022-06-10
nevada,Central,0,2022-06-10
nevada,    Churchill,0,2022-06-10
nevada,    Humboldt,0,2022-06-10
nevada,    Pershing,0,2022-06-10
nevada,Northeastern,0,2022-06-10
nevada,    Elko,0,2022-06-10
nevada,    Eureka,0,2022-06-10
nevada,    Lander,0,2022-06-10
nevada,    White Pine,0,2022-06-10
nevada,Southern,0,2022-06-10
nevada,    Esmeralda,0,2022-06-10
nevada,    Lincoln,0,2022-06-10
nevada,    Mineral,0,2022-06-10
nevada,    Nye,0,2022-06-10
nevada,Clark County,"1,201",2022-06-10
nevada,    Clark,"1,201",2022-06-10
nevada,Multiple Counties,0,2022-06-10
nevada,Other (non-NV),0,2022-06-10
newmexico,"<tr><td align=""left""><b>Category</b></td><td align=""right"" width=""120""><b>Participants</b>
</td></tr>","Participants
",2022-06-10
newmexico,Individuals/Families,3,2022-06-10
newmexico,Childcare and Pre-Schools,0,2022-06-10
newmexico,K-12 Schools and Districts,0,2022-06-10
newmexico,Colleges and Universities,0,2022-06-10
newmexico,Local Government,"1,500",2022-06-10
newmexico,State Government,70,2022-06-10
newmexico,Federal/National Government (Including Military),0,2022-06-10
newmexico,Tribes/Indigenous Peoples,0,2022-06-10
newmexico,Businesses,0,2022-06-10
newmexico,Hotels and Other Lodgings,0,2022-06-10
newmexico,Healthcare,20,2022-06-10
newmexico,Senior Facilities/Communities,0,2022-06-10
newmexico,Disability/AFN Organizations,0,2022-06-10
newmexico,Non-Profit Organizations,0,2022-06-10
newmexico,Neighborhood Groups,0,2022-06-10
newmexico,Preparedness Organizations,20,2022-06-10
newmexico,Faith-based Organizations,0,2022-06-10
newmexico,"Museums, Libraries, Parks, etc.",0,2022-06-10
newmexico,Volunteer/Service Clubs,0,2022-06-10
newmexico,Youth Organizations,0,2022-06-10
newmexico,Animal Shelter/Service Providers,0,2022-06-10
newmexico,Agriculture/Livestock Sector,0,2022-06-10
newmexico,Volunteer Radio Groups,0,2022-06-10
newmexico,Science/Engineering Organizations,0,2022-06-10
newmexico,Media Organizations,0,2022-06-10
newmexico,Other,0,2022-06-10
newmexico,"Participation totals for each 
			area",Total,2022-06-10
newmexico,North Central,0,2022-06-10
newmexico,    Colfax,0,2022-06-10
newmexico,    Los Alamos,0,2022-06-10
newmexico,    Mora,0,2022-06-10
newmexico,    Rio Arriba,0,2022-06-10
newmexico,    San Miguel,0,2022-06-10
newmexico,    Santa Fe,0,2022-06-10
newmexico,    Taos,0,2022-06-10
newmexico,Northeast,0,2022-06-10
newmexico,    Curry,0,2022-06-10
newmexico,    De Baca,0,2022-06-10
newmexico,    Guadalupe,0,2022-06-10
newmexico,    Harding,0,2022-06-10
newmexico,    Quay,0,2022-06-10
newmexico,    Roosevelt,0,2022-06-10
newmexico,    Union,0,2022-06-10
newmexico,Northwest,0,2022-06-10
newmexico,    Cibola,0,2022-06-10
newmexico,    McKinley,0,2022-06-10
newmexico,    San Juan,0,2022-06-10
newmexico,Central,70,2022-06-10
newmexico,    Bernalillo,0,2022-06-10
newmexico,    Sandoval,0,2022-06-10
newmexico,    Socorro,70,2022-06-10
newmexico,    Torrance,0,2022-06-10
newmexico,    Valencia,0,2022-06-10
newmexico,Southeast,0,2022-06-10
newmexico,    Chaves,0,2022-06-10
newmexico,    Eddy,0,2022-06-10
newmexico,    Lea,0,2022-06-10
newmexico,    Lincoln,0,2022-06-10
newmexico,    Otero,2,2022-06-10
newmexico,Southwest,"1,543",2022-06-10
newmexico,    Catron,0,2022-06-10
newmexico,    Doña Ana,"1,541",2022-06-10
newmexico,    Grant,0,2022-06-10
newmexico,    Hidalgo,0,2022-06-10
newmexico,    Luna,0,2022-06-10
newmexico,    Sierra,0,2022-06-10
newmexico,Multiple Counties,0,2022-06-10
newmexico,Other (non-NM),0,2022-06-10
northeast,"<tr><td align=""left""><b>Category</b></td><td align=""right"" width=""120""><b>Registrants</b>
</td></tr>","Registrants
",2022-06-10
northeast,Individuals/Families,7,2022-06-10
northeast,Childcare and Pre-Schools,0,2022-06-10
northeast,K-12 Schools and Districts,"5,235",2022-06-10
northeast,Colleges and Universities,152,2022-06-10
northeast,Local Government,0,2022-06-10
northeast,State Government,0,2022-06-10
northeast,Federal/National Government (Including Military),0,2022-06-10
northeast,Tribes/Indigenous Peoples,0,2022-06-10
northeast,Businesses,7,2022-06-10
northeast,Hotels and Other Lodgings,0,2022-06-10
northeast,Healthcare,94,2022-06-10
northeast,Senior Facilities/Communities,0,2022-06-10
northeast,Disability/AFN Organizations,0,2022-06-10
northeast,Non-Profit Organizations,0,2022-06-10
northeast,Neighborhood Groups,0,2022-06-10
northeast,Preparedness Organizations,0,2022-06-10
northeast,Faith-based Organizations,0,2022-06-10
northeast,"Museums, Libraries, Parks, etc.",0,2022-06-10
northeast,Volunteer/Service Clubs,0,2022-06-10
northeast,Youth Organizations,0,2022-06-10
northeast,Animal Shelter/Service Providers,0,2022-06-10
northeast,Agriculture/Livestock Sector,0,2022-06-10
northeast,Volunteer Radio Groups,0,2022-06-10
northeast,Science/Engineering Organizations,0,2022-06-10
northeast,Media Organizations,0,2022-06-10
northeast,Other,0,2022-06-10
northeast,"Registration totals for each 
			area",Total,2022-06-10
northeast,Connecticut,0,2022-06-10
northeast,Massachusetts,14,2022-06-10
northeast,Maine,0,2022-06-10
northeast,New Hampshire,152,2022-06-10
northeast,New Jersey,61,2022-06-10
northeast,New York,6,2022-06-10
northeast,Pennsylvania,"5,262",2022-06-10
northeast,Rhode Island,0,2022-06-10
northeast,Vermont,0,2022-06-10
northeast,Multiple States,0,2022-06-10
northeast,Other (outside of NorthEast),0,2022-06-10
oregon,"<tr><td align=""left""><b>Category</b></td><td align=""right"" width=""120""><b>Participants</b>
</td></tr>","Participants
",2022-06-10
oregon,Individuals/Families,25,2022-06-10
oregon,Childcare and Pre-Schools,19,2022-06-10
oregon,K-12 Schools and Districts,"2,145",2022-06-10
oregon,Colleges and Universities,0,2022-06-10
oregon,Local Government,750,2022-06-10
oregon,State Government,58,2022-06-10
oregon,Federal/National Government (Including Military),36,2022-06-10
oregon,Tribes/Indigenous Peoples,0,2022-06-10
oregon,Businesses,30,2022-06-10
oregon,Hotels and Other Lodgings,0,2022-06-10
oregon,Healthcare,604,2022-06-10
oregon,Senior Facilities/Communities,50,2022-06-10
oregon,Disability/AFN Organizations,0,2022-06-10
oregon,Non-Profit Organizations,800,2022-06-10
oregon,Neighborhood Groups,0,2022-06-10
oregon,Preparedness Organizations,0,2022-06-10
oregon,Faith-based Organizations,0,2022-06-10
oregon,"Museums, Libraries, Parks, etc.",0,2022-06-10
oregon,Volunteer/Service Clubs,0,2022-06-10
oregon,Youth Organizations,0,2022-06-10
oregon,Animal Shelter/Service Providers,0,2022-06-10
oregon,Agriculture/Livestock Sector,0,2022-06-10
oregon,Volunteer Radio Groups,7,2022-06-10
oregon,Science/Engineering Organizations,0,2022-06-10
oregon,Media Organizations,0,2022-06-10
oregon,Other,0,2022-06-10
oregon,"Participation totals for each 
			area",Total,2022-06-10
oregon,Coastal,53,2022-06-10
oregon,    Clatsop,36,2022-06-10
oregon,    Coos,0,2022-06-10
oregon,    Curry,0,2022-06-10
oregon,    Lincoln,17,2022-06-10
oregon,    Tillamook,0,2022-06-10
oregon,Willamette Valley,"3,964",2022-06-10
oregon,    Benton,752,2022-06-10
oregon,    Clackamas,155,2022-06-10
oregon,    Columbia,690,2022-06-10
oregon,    Lane,1,2022-06-10
oregon,    Linn,1,2022-06-10
oregon,    Marion,63,2022-06-10
oregon,    Multnomah,"1,880",2022-06-10
oregon,    Polk,0,2022-06-10
oregon,    Washington,407,2022-06-10
oregon,    Yamhill,15,2022-06-10
oregon,Eastern,1,2022-06-10
oregon,    Baker,0,2022-06-10
oregon,    Gilliam,0,2022-06-10
oregon,    Grant,0,2022-06-10
oregon,    Harney,0,2022-06-10
oregon,    Hood River,1,2022-06-10
oregon,    Jefferson,0,2022-06-10
oregon,    Malheur,0,2022-06-10
oregon,    Morrow,0,2022-06-10
oregon,    Sherman,0,2022-06-10
oregon,    Umatilla,0,2022-06-10
oregon,    Union,0,2022-06-10
oregon,    Wallowa,0,2022-06-10
oregon,    Wasco,0,2022-06-10
oregon,    Wheeler,0,2022-06-10
oregon,South Central,506,2022-06-10
oregon,    Crook,2,2022-06-10
oregon,    Deschutes,1,2022-06-10
oregon,    Douglas,3,2022-06-10
oregon,    Jackson,450,2022-06-10
oregon,    Josephine,0,2022-06-10
oregon,    Klamath,50,2022-06-10
oregon,    Lake,0,2022-06-10
oregon,Multiple Counties,0,2022-06-10
oregon,Other (non-OR),0,2022-06-10
puertorico,"<tr><td align=""left""><b>Category</b></td><td align=""right"" width=""120""><b>Participants</b>
</td></tr>","Participants
",2022-06-10
puertorico,Individuals/Families,32,2022-06-10
puertorico,Childcare and Pre-Schools,31,2022-06-10
puertorico,K-12 Schools and Districts,"1,035",2022-06-10
puertorico,Colleges and Universities,0,2022-06-10
puertorico,Local Government,25,2022-06-10
puertorico,State Government,449,2022-06-10
puertorico,Federal/National Government (Including Military),0,2022-06-10
puertorico,Businesses,0,2022-06-10
puertorico,Hotels and Other Lodgings,0,2022-06-10
puertorico,Healthcare,505,2022-06-10
puertorico,Senior Facilities/Communities,109,2022-06-10
puertorico,Disability/AFN Organizations,0,2022-06-10
puertorico,Non-Profit Organizations,8,2022-06-10
puertorico,Neighborhood Groups,0,2022-06-10
puertorico,Preparedness Organizations,0,2022-06-10
puertorico,Faith-based Organizations,0,2022-06-10
puertorico,"Museums, Libraries, Parks, etc.",10,2022-06-10
